切片编号,资料编号,切片序号,文件标题,发布机构,采集来源机构,发布日期,文号,适用地区,市场主题,来源类型,权威等级,有效状态,时间权重等级,检索权重,切片类型,章节标题,正文片段,字符数,原文链接,本地文本路径,向量入库状态
CHUNK-AUTO-20260425-F965FCA4C5-0005-A00974C4,AUTO-20260425-F965FCA4C5,5,广西电力市场规则,广州电力交易中心,广州电力交易中心,2025-04-28,,南方区域,电力市场,交易规则,B,现行有效,25,80,正文,关于印发广西电网调峰调度规则（试行）的通知.zip,"关于印发广西电网调峰调度规则（试行）的通知.zip
附件：2025年广西电力市场交易合同范本.rar
关于印发《促进充电桩运营商参与低谷电力消纳交易试点措施》的通知.rar",86,https://www.gzpec.cn/law/jygz/202505/t20250516_34491.html,03_处理后文本\2025-04-28_南方区域_广州电力交易中心_广州电力交易中心.txt,待入库
CHUNK-AUTO-20260425-F965FCA4C5-0006-A1706C00,AUTO-20260425-F965FCA4C5,6,广西电力市场规则,广州电力交易中心,广州电力交易中心,2025-04-28,,南方区域,电力市场,交易规则,B,现行有效,25,80,正文,关于印发《广西电力市场零售结算管理办法（2.0版）》的通知.rar,"关于印发《广西低谷电力消纳交易差错退补规则》的通知.rar
关于印发《广西电力市场零售结算管理办法（2.0版）》的通知.rar",63,https://www.gzpec.cn/law/jygz/202505/t20250516_34491.html,03_处理后文本\2025-04-28_南方区域_广州电力交易中心_广州电力交易中心.txt,待入库
CHUNK-AUTO-20260425-F965FCA4C5-0007-3F2B851D,AUTO-20260425-F965FCA4C5,7,广西电力市场规则,广州电力交易中心,广州电力交易中心,2025-04-28,,南方区域,电力市场,交易规则,B,现行有效,25,80,正文,关于印发《广西电力市场绿色电力交易实施细则》的通知.rar,"关于印发《广西电力市场绿色电力交易实施细则》的通知.rar
关于印发《广西电力市场中长期电能量交易实施细则（非现货环境下3.0版）》等2份实施细则的通知.rar",80,https://www.gzpec.cn/law/jygz/202505/t20250516_34491.html,03_处理后文本\2025-04-28_南方区域_广州电力交易中心_广州电力交易中心.txt,待入库
CHUNK-AUTO-20260425-F965FCA4C5-0008-59942934,AUTO-20260425-F965FCA4C5,8,广西电力市场规则,广州电力交易中心,广州电力交易中心,2025-04-28,,南方区域,电力市场,交易规则,B,现行有效,25,80,正文,关于印发《广西电力市场注册管理实施细则（试行）》的通知.rar,"关于印发《广西电力市场注册管理实施细则（试行）》的通知.rar
关于印发广西电力市场配套文件的通知.rar
关于印发现货环境下《广西电力市场中长期电能量交易实施细则》等4份文件的通知.rar
相关链接
法律声明
新闻资讯
信息发布
市场服务
政策法规
关于我们
党的声音
公司动态
媒体关注
市场研究
最新通知
公示公告
市场培训
服务承诺
常见问题解答
法律法规
政策文件",187,https://www.gzpec.cn/law/jygz/202505/t20250516_34491.html,03_处理后文本\2025-04-28_南方区域_广州电力交易中心_广州电力交易中心.txt,待入库
CHUNK-AUTO-20260425-F965FCA4C5-0009-47194C23,AUTO-20260425-F965FCA4C5,9,广西电力市场规则,广州电力交易中心,广州电力交易中心,2025-04-28,,南方区域,电力市场,交易规则,B,现行有效,25,80,正文,交易规则,"交易规则
业务指引
收费标准
公司简介
组织架构
大事记
招聘信息
监督举报
信访渠道
广州电力交易
中心公众号
交易服务
留言咨询
400-15-95598
交易服务热线
能源监督热线:
12398
12398能源监管热线网站
12398能源监管
热线公众号
热线APP
南方电网安备1514A91LF号 ICP国网安备1514A91LF号
粤ICP备20027641号-2",188,https://www.gzpec.cn/law/jygz/202505/t20250516_34491.html,03_处理后文本\2025-04-28_南方区域_广州电力交易中心_广州电力交易中心.txt,待入库
CHUNK-AUTO-20260425-8808868383-0001-074354E9,AUTO-20260425-8808868383,1,广东电力市场规则,广州电力交易中心,广州电力交易中心,2025-04-05,,南方区域,电力市场,交易规则,B,现行有效,26,80,正文,,"广州电力交易中心
交易服务热线: 400-15-95598
能源监管热线: 12398
微 信
平台系统
南方区域统一电力交易平台
南方区域现货电能量交易系统
南方区域绿色电力交易系统
新闻资讯
党的声音
公司动态
媒体关注
市场研究
信息发布
最新通知
公示公告
市场服务
市场培训
服务承诺
常见问题解答
政策法规
法律法规
政策文件",169,https://www.gzpec.cn/law/jygz/202505/t20250516_34490.html,03_处理后文本\2025-04-05_南方区域_广州电力交易中心_广州电力交易中心.txt,待入库
CHUNK-AUTO-20260425-8808868383-0002-43AE6251,AUTO-20260425-8808868383,2,广东电力市场规则,广州电力交易中心,广州电力交易中心,2025-04-05,,南方区域,电力市场,交易规则,B,现行有效,26,80,正文,广东电力市场规则,"交易规则
业务指引
收费标准
关于我们
公司简介
组织架构
大事记
招聘信息
监督举报
信访渠道
广东电力市场规则
信息来源：广东电力交易中心 发布时间：2025-04-05
广东电力交易中心有限责任公司关于发布广东电力市场配套实施细则（2025年修订）的通知
相关附件
广东电力交易中心有限责任公司关于发布广东电力市场配套实施细则（2025年修订）的通知.pdf",182,https://www.gzpec.cn/law/jygz/202505/t20250516_34490.html,03_处理后文本\2025-04-05_南方区域_广州电力交易中心_广州电力交易中心.txt,待入库
CHUNK-AUTO-20260425-8808868383-0003-A3F2C9EA,AUTO-20260425-8808868383,3,广东电力市场规则,广州电力交易中心,广州电力交易中心,2025-04-05,,南方区域,电力市场,交易规则,B,现行有效,26,80,正文,附件2：广东电力市场中长期电能量交易实施细则（2025年修订）.pdf,"附件1：广东电力市场现货电能量交易实施细则（2025年修订）.pdf
附件2：广东电力市场中长期电能量交易实施细则（2025年修订）.pdf",70,https://www.gzpec.cn/law/jygz/202505/t20250516_34490.html,03_处理后文本\2025-04-05_南方区域_广州电力交易中心_广州电力交易中心.txt,待入库
CHUNK-AUTO-20260425-8808868383-0004-BED447F9,AUTO-20260425-8808868383,4,广东电力市场规则,广州电力交易中心,广州电力交易中心,2025-04-05,,南方区域,电力市场,交易规则,B,现行有效,26,80,正文,附件5：广东电力市场注册实施细则（2025年修订）.pdf,"附件3：广东电力现货市场结算实施细则.pdf
附件4：广东电力市场信息披露管理实施细则（2025年修订）.pdf
附件5：广东电力市场注册实施细则（2025年修订）.pdf
相关链接
法律声明
新闻资讯
信息发布
市场服务
政策法规
关于我们
党的声音
公司动态
媒体关注
市场研究
最新通知
公示公告
市场培训
服务承诺
常见问题解答
法律法规
政策文件",178,https://www.gzpec.cn/law/jygz/202505/t20250516_34490.html,03_处理后文本\2025-04-05_南方区域_广州电力交易中心_广州电力交易中心.txt,待入库
CHUNK-AUTO-20260425-8808868383-0005-47194C23,AUTO-20260425-8808868383,5,广东电力市场规则,广州电力交易中心,广州电力交易中心,2025-04-05,,南方区域,电力市场,交易规则,B,现行有效,26,80,正文,交易规则,"交易规则
业务指引
收费标准
公司简介
组织架构
大事记
招聘信息
监督举报
信访渠道
广州电力交易
中心公众号
交易服务
留言咨询
400-15-95598
交易服务热线
能源监督热线:
12398
12398能源监管热线网站
12398能源监管
热线公众号
热线APP
南方电网安备1514A91LF号 ICP国网安备1514A91LF号
粤ICP备20027641号-2",188,https://www.gzpec.cn/law/jygz/202505/t20250516_34490.html,03_处理后文本\2025-04-05_南方区域_广州电力交易中心_广州电力交易中心.txt,待入库
CHUNK-AUTO-20260425-53BB03C30D-0001-074354E9,AUTO-20260425-53BB03C30D,1,关于印发《电力辅助服务市场基本规则》的通知,广州电力交易中心,广州电力交易中心,2025-04-24,发改能源规〔2025〕411号,南方区域,辅助服务,交易规则,B,现行有效,25,80,正文,,"广州电力交易中心
交易服务热线: 400-15-95598
能源监管热线: 12398
微 信
平台系统
南方区域统一电力交易平台
南方区域现货电能量交易系统
南方区域绿色电力交易系统
新闻资讯
党的声音
公司动态
媒体关注
市场研究
信息发布
最新通知
公示公告
市场服务
市场培训
服务承诺
常见问题解答
政策法规
法律法规
政策文件",169,https://www.gzpec.cn/law/jygz/202504/t20250424_34448.html,03_处理后文本\2025-04-24_南方区域_广州电力交易中心_广州电力交易中心.txt,待入库
CHUNK-AUTO-20260425-53BB03C30D-0002-A2FD57B9,AUTO-20260425-53BB03C30D,2,关于印发《电力辅助服务市场基本规则》的通知,广州电力交易中心,广州电力交易中心,2025-04-24,发改能源规〔2025〕411号,南方区域,辅助服务,交易规则,B,现行有效,25,80,正文,交易规则,"交易规则
业务指引
收费标准
关于我们
公司简介
组织架构
大事记
招聘信息
监督举报
信访渠道
发改能源规〔2025〕411号_国家发展改革委 国家能源局关于印发《电力辅助服务市场基本规则》的通知
信息来源：广州电力交易中心 发布时间：2025-04-24
相关附件
发改能源规〔2025〕411号_国家发展改革委 国家能源局关于印发《电力辅助服务市场基本规则》的通知.pdf
相关链接
法律声明
广州电力交易
中心公众号
交易服务
留言咨询
400-15-95598
交易服务热线
能源监督热线:
12398
12398能源监管热线网站",270,https://www.gzpec.cn/law/jygz/202504/t20250424_34448.html,03_处理后文本\2025-04-24_南方区域_广州电力交易中心_广州电力交易中心.txt,待入库
CHUNK-AUTO-20260425-53BB03C30D-0003-5BD306B5,AUTO-20260425-53BB03C30D,3,关于印发《电力辅助服务市场基本规则》的通知,广州电力交易中心,广州电力交易中心,2025-04-24,发改能源规〔2025〕411号,南方区域,辅助服务,交易规则,B,现行有效,25,80,正文,交易规则,"5598
交易服务热线
能源监督热线:
12398
12398能源监管热线网站
12398能源监管
热线公众号
热线APP",61,https://www.gzpec.cn/law/jygz/202504/t20250424_34448.html,03_处理后文本\2025-04-24_南方区域_广州电力交易中心_广州电力交易中心.txt,待入库
CHUNK-AUTO-20260425-921C75C18D-0001-6DC7E2EB,AUTO-20260425-921C75C18D,1,关于我市开展气电价格联动调整有关事项的通知_价格管理,上海市发展和改革委员会,上海市发展和改革委员会,2026-04-24,沪发改价管〔2026〕19号,上海,电力市场,官方政策,A,现行有效,1,100,正文,,"关于我市开展气电价格联动调整有关事项的通知_价格管理
政务公开
/ 决策公开
/ 政策文件
/ 价格工作
/ 价格管理
关于我市开展气电价格联动调整有关事项的通知
(发布日期：2026年04月24日
文号：沪发改价管〔2026〕19号)
国网上海市电力公司，各有关发电企业：
根据《关于优化调整我市天然气发电上网电价机制有关事项的通知》（沪发改价管〔2019〕36号）确定的气电价格联动机制，结合天然气价格调整情况，决定联动调整我市天然气发电上网电价，现将有关事项通知如下。",237,http://fgw.sh.gov.cn/fgw_jggl/20260424/62667a4bb7c44726a46cbe4c60c38c55.html,03_处理后文本\2026-04-24_上海_上海市发展和改革委员会_关于我市开展气电价格联动调整有关事项的通知_价格管理.txt,待入库
CHUNK-AUTO-20260425-921C75C18D-0002-97D1C4E6,AUTO-20260425-921C75C18D,2,关于我市开展气电价格联动调整有关事项的通知_价格管理,上海市发展和改革委员会,上海市发展和改革委员会,2026-04-24,沪发改价管〔2026〕19号,上海,电力市场,官方政策,A,现行有效,1,100,正文,1.天然气调峰发电机组的电量电价调整为每千瓦时0.6434元。天然气调峰9E系列机组，全年发电利用小时300小时以内的电量电价，在上述电价基础上每千瓦时增加0.,"一、联动调整发电机组上网电价
1.天然气调峰发电机组的电量电价调整为每千瓦时0.6434元。天然气调峰9E系列机组，全年发电利用小时300小时以内的电量电价，在上述电价基础上每千瓦时增加0.15元；全年发电利用小时300（不含）-500（含）小时以内的电量电价，在上述电价基础上每千瓦时增加0.1元；全年发电利用小时500小时（不含）以上的部分不再加价。容量电价保持不变。",186,http://fgw.sh.gov.cn/fgw_jggl/20260424/62667a4bb7c44726a46cbe4c60c38c55.html,03_处理后文本\2026-04-24_上海_上海市发展和改革委员会_关于我市开展气电价格联动调整有关事项的通知_价格管理.txt,待入库
CHUNK-AUTO-20260425-921C75C18D-0003-ABA0DF42,AUTO-20260425-921C75C18D,3,关于我市开展气电价格联动调整有关事项的通知_价格管理,上海市发展和改革委员会,上海市发展和改革委员会,2026-04-24,沪发改价管〔2026〕19号,上海,电力市场,官方政策,A,现行有效,1,100,正文,2.天然气热电联产发电机组（含小型背压式热电联产机组）的电量电价为：全年发电利用小时2500（含）以内的电量电价调整为每千瓦时0.6676元，全年发电利用小时2,2.天然气热电联产发电机组（含小型背压式热电联产机组）的电量电价为：全年发电利用小时2500（含）以内的电量电价调整为每千瓦时0.6676元，全年发电利用小时2500（不含）-5000（含）小时以内的电量电价调整为每千瓦时0.5872元，全年发电利用小时5000小时（不含）以上的电量电价执行本市燃煤发电基准价。容量电价保持不变。,165,http://fgw.sh.gov.cn/fgw_jggl/20260424/62667a4bb7c44726a46cbe4c60c38c55.html,03_处理后文本\2026-04-24_上海_上海市发展和改革委员会_关于我市开展气电价格联动调整有关事项的通知_价格管理.txt,待入库
CHUNK-AUTO-20260425-921C75C18D-0004-F57DB930,AUTO-20260425-921C75C18D,4,关于我市开展气电价格联动调整有关事项的通知_价格管理,上海市发展和改革委员会,上海市发展和改革委员会,2026-04-24,沪发改价管〔2026〕19号,上海,电力市场,官方政策,A,现行有效,1,100,正文,4.根据我市油电价格联动机制，燃油发电机组上网电价调整为每千瓦时2.0887元。,"3.天然气分布式发电机组的单一制上网电价调整为每千瓦时1.0082元。
4.根据我市油电价格联动机制，燃油发电机组上网电价调整为每千瓦时2.0887元。",76,http://fgw.sh.gov.cn/fgw_jggl/20260424/62667a4bb7c44726a46cbe4c60c38c55.html,03_处理后文本\2026-04-24_上海_上海市发展和改革委员会_关于我市开展气电价格联动调整有关事项的通知_价格管理.txt,待入库
