复核优先级,复核原因,建议动作,质量分,地区,来源栏目,发布部门,文件标题,发布日期,命中关键词,文档类型,原文链接,来源列表页
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布南网总调直调电厂2021年8月并网运行考核及辅助服务补偿结果的通知 2021-10-18,2021-10-18,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245701.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_28.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布南网总调直调电厂2021年9月并网运行考核及辅助服务补偿结果的通知 2021-11-15,2021-11-15,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245710.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_27.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布南网总调直调电厂2022年10月并网运行考核及辅助服务补偿结果的通知 2023-01-16,2023-01-16,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245829.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_19.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布南网总调直调电厂2022年11月并网运行考核及辅助服务补偿结果的通知 2023-02-07,2023-02-07,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245837.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_19.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布南网总调直调电厂2022年12月并网运行考核及辅助服务补偿结果的通知 2023-02-21,2023-02-21,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245843.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_18.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布南网总调直调电厂2022年8月并网运行考核及辅助服务补偿结果的通知 2022-12-09,2022-12-09,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245820.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_20.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布南网总调直调电厂2022年9月并网运行考核及辅助服务补偿结果的通知 2023-01-16,2023-01-16,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245828.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_19.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广东统调电厂2020年11月 并网运行考核及辅助服务补偿结果的通知 2021-01-15,2021-01-15,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245636.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_32.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广东统调电厂2020年12月并网运行考核及辅助服务补偿结果的通知 2021-02-08,2021-02-08,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245639.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_32.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广东统调电厂2021年1-2月并网运行考核及辅助服务补偿结果的通知 2021-04-12,2021-01-02,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245646.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_32.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广东统调电厂2021年10月并网运行考核及辅助服务补偿结果的通知 2021-12-16,2021-12-16,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245716.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_27.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广东统调电厂2021年3月并网运行考核及辅助服务补偿结果的通知 2021-06-09,2021-06-09,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245653.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_31.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广东统调电厂2021年4-5月并网运行考核及辅助服务补偿结果的通知 2021-07-13,2021-04-05,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245675.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_30.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广东统调电厂2021年6月并网运行考核及辅助服务补偿结果的通知 2021-08-17,2021-08-17,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245686.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_29.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广东统调电厂2021年8月并网运行考核及辅助服务补偿结果的通知 2021-10-18,2021-10-18,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245700.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_28.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广东统调电厂2021年9月并网运行考核及辅助服务补偿结果的通知 2021-11-15,2021-11-15,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245709.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_28.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广东统调电厂2022年10月并网运行考核及辅助服务补偿结果的通知 2023-01-16,2023-01-16,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245827.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_20.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广东统调电厂2022年11月并网运行考核及辅助服务补偿结果的通知 2023-02-07,2023-02-07,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245836.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_19.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广东统调电厂2022年12月并网运行考核及辅助服务补偿结果的通知 2023-02-21,2023-02-21,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245842.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_19.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广西统调电厂2019年10月并网运行考核及辅助服务补偿结果的通知 2021-06-24,2021-06-24,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245663.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_31.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广西统调电厂2019年11月 并网运行考核及辅助服务补偿结果的通知 2021-06-24,2021-06-24,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245664.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_31.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广西统调电厂2019年12月并网运行考核及辅助服务补偿结果的通知 2021-06-24,2021-06-24,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245665.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_31.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广西统调电厂2019年3月并网运行考核及辅助服务补偿结果的通知 2021-06-24,2021-06-24,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245660.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_31.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广西统调电厂2019年7-8月 并网运行考核及辅助服务补偿结果的通知 2021-06-24,2019-07-08,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245661.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_31.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广西统调电厂2019年9月并网运行考核及辅助服务补偿结果的通知 2021-06-24,2021-06-24,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245662.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_31.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广西统调电厂2020年11月份 并网运行考核及辅助服务补偿结果的通知 2021-02-07,2021-02-07,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245638.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_32.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广西统调电厂2020年11月份 并网运行考核及辅助服务补偿结果的通知 2021-06-24,2021-06-24,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245668.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_30.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广西统调电厂2020年12月份并网运行考核及辅助服务补偿结果的通知 2021-03-08,2021-03-08,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245642.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_32.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广西统调电厂2020年12月份并网运行考核及辅助服务补偿结果的通知 2021-06-24,2021-06-24,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245669.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_30.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广西统调电厂2020年8月份并网运行考核及辅助服务补偿结果的通知 2021-06-24,2021-06-24,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245666.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_30.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广西统调电厂2020年9-10月份并网运行考核及辅助服务补偿结果的通知 2021-01-05,2020-09-10,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245632.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_33.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广西统调电厂2020年9-10月份并网运行考核及辅助服务补偿结果的通知 2021-06-24,2020-09-10,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245667.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_30.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广西统调电厂2021年10月份并网运行考核及辅助服务补偿结果的通知 2022-01-04,2022-01-04,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245722.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_27.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广西统调电厂2021年11月份并网运行考核及辅助服务补偿结果的通知 2022-03-10,2022-03-10,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245746.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_25.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广西统调电厂2021年1月份并网运行考核及辅助服务补偿结果的通知 2021-06-24,2021-06-24,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245670.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_30.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广西统调电厂2021年2、3月份并网运行考核及辅助服务补偿结果的通知 2021-06-24,2021-06-24,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245671.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_30.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广西统调电厂2021年4月份并网运行考核及辅助服务补偿结果的通知 2021-07-22,2021-07-22,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245679.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_30.html
